FIA_region,ecoregionL3,er3code,forest_type,a_volume,b_volume,forest_area_km2
Interior_West,Wyoming Basin,18,Lodgepole_Pine,203.42,0.03,182.4375
Interior_West,Wyoming Basin,18,Lodgepole_Pine,203.42,0.03,182.4375
Interior_West,Wyoming Basin,18,Lodgepole_Pine,203.42,0.03,182.4375
Interior_West,Wyoming Basin,18,Lodgepole_Pine,203.42,0.03,182.4375
Interior_West,Northwestern Great Plains,43,Lodgepole_Pine,203.42,0.03,112.8125
Interior_West,Northwestern Great Plains,43,Lodgepole_Pine,203.42,0.03,112.8125
Pacific_Northwest,Southern California Mountains,8,Lodgepole_Pine,292.6,0.02,98
Interior_West,Central Basin and Range,13,Lodgepole_Pine,203.42,0.03,54.625
Interior_West,Central Basin and Range,13,Lodgepole_Pine,203.42,0.03,54.625
Interior_West,Central Basin and Range,13,Lodgepole_Pine,203.42,0.03,54.625
Pacific_Northwest,Central Basin and Range,13,Lodgepole_Pine,292.6,0.02,54.625
Interior_West,Northern Basin and Range,80,Lodgepole_Pine,203.42,0.03,54.5
Interior_West,Northern Basin and Range,80,Lodgepole_Pine,203.42,0.03,54.5
Interior_West,Northern Basin and Range,80,Lodgepole_Pine,203.42,0.03,54.5
Pacific_Northwest,Northern Basin and Range,80,Lodgepole_Pine,292.6,0.02,54.5
Pacific_Northwest,Northern Basin and Range,80,Lodgepole_Pine,292.6,0.02,54.5
Pacific_Northwest,Coast Range,1,Lodgepole_Pine,292.6,0.02,53.125
Pacific_Northwest,Coast Range,1,Lodgepole_Pine,292.6,0.02,53.125
Pacific_Northwest,Coast Range,1,Lodgepole_Pine,292.6,0.02,53.125
Interior_West,Snake River Plain,12,Lodgepole_Pine,203.42,0.03,52.875
Interior_West,Snake River Plain,12,Lodgepole_Pine,203.42,0.03,52.875
Pacific_Northwest,Snake River Plain,12,Lodgepole_Pine,292.6,0.02,52.875
Interior_West,Columbia Plateau,10,Lodgepole_Pine,203.42,0.03,28.5
Pacific_Northwest,Columbia Plateau,10,Lodgepole_Pine,292.6,0.02,28.5
Pacific_Northwest,Columbia Plateau,10,Lodgepole_Pine,292.6,0.02,28.5
Interior_West,Colorado Plateaus,20,Lodgepole_Pine,203.42,0.03,14.9375
Interior_West,Colorado Plateaus,20,Lodgepole_Pine,203.42,0.03,14.9375
Interior_West,Colorado Plateaus,20,Lodgepole_Pine,203.42,0.03,14.9375
Interior_West,Colorado Plateaus,20,Lodgepole_Pine,203.42,0.03,14.9375
Interior_West,Northwestern Glaciated Plains,42,Lodgepole_Pine,203.42,0.03,13.75
Pacific_Northwest,Willamette Valley,3,Lodgepole_Pine,292.6,0.02,1.625
Pacific_Northwest,Willamette Valley,3,Lodgepole_Pine,292.6,0.02,1.625
Pacific_Northwest,Puget Lowland,2,Lodgepole_Pine,292.6,0.02,1.125
Pacific_Northwest,Central California Foothills and Coastal Mountains,6,Lodgepole_Pine,292.6,0.02,0.625
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Lodgepole_Pine,292.6,0.02,0.625
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Lodgepole_Pine,292.6,0.02,0.625
South,Southern Coastal Plain,75,Longleaf_Slash_Pine,148.94,0.08,46400.6875
South,Southern Coastal Plain,75,Longleaf_Slash_Pine,148.94,0.08,46400.6875
South,Southern Coastal Plain,75,Longleaf_Slash_Pine,148.94,0.08,46400.6875
South,Southern Coastal Plain,75,Longleaf_Slash_Pine,148.94,0.08,46400.6875
South,Southern Coastal Plain,75,Longleaf_Slash_Pine,148.94,0.08,46400.6875
South,Southern Coastal Plain,75,Longleaf_Slash_Pine,148.94,0.08,46400.6875
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,Southeastern Plains,65,Longleaf_Slash_Pine,148.94,0.08,25352.125
South,South Central Plains,35,Longleaf_Slash_Pine,148.94,0.08,3165.1875
South,South Central Plains,35,Longleaf_Slash_Pine,148.94,0.08,3165.1875
South,South Central Plains,35,Longleaf_Slash_Pine,148.94,0.08,3165.1875
South,South Central Plains,35,Longleaf_Slash_Pine,148.94,0.08,3165.1875
South,Middle Atlantic Coastal Plain,63,Longleaf_Slash_Pine,148.94,0.08,1064.25
South,Middle Atlantic Coastal Plain,63,Longleaf_Slash_Pine,148.94,0.08,1064.25
South,Middle Atlantic Coastal Plain,63,Longleaf_Slash_Pine,148.94,0.08,1064.25
South,Piedmont,45,Longleaf_Slash_Pine,148.94,0.08,339
South,Piedmont,45,Longleaf_Slash_Pine,148.94,0.08,339
South,Piedmont,45,Longleaf_Slash_Pine,148.94,0.08,339
South,Piedmont,45,Longleaf_Slash_Pine,148.94,0.08,339
South,Piedmont,45,Longleaf_Slash_Pine,148.94,0.08,339
South,Southern Florida Coastal Plain,76,Longleaf_Slash_Pine,148.94,0.08,314.5
South,Ridge and Valley,67,Longleaf_Slash_Pine,148.94,0.08,104.4375
South,Ridge and Valley,67,Longleaf_Slash_Pine,148.94,0.08,104.4375
South,Ridge and Valley,67,Longleaf_Slash_Pine,148.94,0.08,104.4375
South,Ridge and Valley,67,Longleaf_Slash_Pine,148.94,0.08,104.4375
South,Ridge and Valley,67,Longleaf_Slash_Pine,148.94,0.08,104.4375
South,Western Gulf Coastal Plain,34,Longleaf_Slash_Pine,148.94,0.08,91
South,Western Gulf Coastal Plain,34,Longleaf_Slash_Pine,148.94,0.08,91
South,Mississippi Valley Loess Plains,74,Longleaf_Slash_Pine,148.94,0.08,38.5
South,Mississippi Valley Loess Plains,74,Longleaf_Slash_Pine,148.94,0.08,38.5
South,Mississippi Valley Loess Plains,74,Longleaf_Slash_Pine,148.94,0.08,38.5
South,Mississippi Valley Loess Plains,74,Longleaf_Slash_Pine,148.94,0.08,38.5
South,Mississippi Valley Loess Plains,74,Longleaf_Slash_Pine,148.94,0.08,38.5
South,Mississippi Alluvial Plain,73,Longleaf_Slash_Pine,148.94,0.08,2.8125
South,Mississippi Alluvial Plain,73,Longleaf_Slash_Pine,148.94,0.08,2.8125
South,Mississippi Alluvial Plain,73,Longleaf_Slash_Pine,148.94,0.08,2.8125
South,Mississippi Alluvial Plain,73,Longleaf_Slash_Pine,148.94,0.08,2.8125
South,Mississippi Alluvial Plain,73,Longleaf_Slash_Pine,148.94,0.08,2.8125
South,East Central Texas Plains,33,Longleaf_Slash_Pine,148.94,0.08,0.3125
South,East Central Texas Plains,33,Longleaf_Slash_Pine,148.94,0.08,0.3125
South,Southwestern Appalachians,68,Longleaf_Slash_Pine,148.94,0.08,0.125
South,Southwestern Appalachians,68,Longleaf_Slash_Pine,148.94,0.08,0.125
South,Southwestern Appalachians,68,Longleaf_Slash_Pine,148.94,0.08,0.125
South,Southwestern Appalachians,68,Longleaf_Slash_Pine,148.94,0.08,0.125
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
Northeast,Northeastern Highlands,58,Maple_Beech_Birch,229.04,0.03,84505.25
North_Central,Northern Lakes and Forests,50,Maple_Beech_Birch,184.49,0.04,34656.1875
North_Central,Northern Lakes and Forests,50,Maple_Beech_Birch,184.49,0.04,34656.1875
North_Central,Northern Lakes and Forests,50,Maple_Beech_Birch,184.49,0.04,34656.1875
Northeast,Northern Allegheny Plateau,60,Maple_Beech_Birch,229.04,0.03,26322.75
Northeast,Northern Allegheny Plateau,60,Maple_Beech_Birch,229.04,0.03,26322.75
Northeast,Acadian Plains and Hills,82,Maple_Beech_Birch,229.04,0.03,18556.8125
Northeast,North Central Appalachians,62,Maple_Beech_Birch,229.04,0.03,16746.25
Northeast,North Central Appalachians,62,Maple_Beech_Birch,229.04,0.03,16746.25
Northeast,Eastern Great Lakes Lowlands,83,Maple_Beech_Birch,229.04,0.03,10661.875
Northeast,Eastern Great Lakes Lowlands,83,Maple_Beech_Birch,229.04,0.03,10661.875
Northeast,Eastern Great Lakes Lowlands,83,Maple_Beech_Birch,229.04,0.03,10661.875
Northeast,Eastern Great Lakes Lowlands,83,Maple_Beech_Birch,229.04,0.03,10661.875
North_Central,North Central Hardwood Forests,51,Maple_Beech_Birch,184.49,0.04,7286.375
North_Central,North Central Hardwood Forests,51,Maple_Beech_Birch,184.49,0.04,7286.375
North_Central,North Central Hardwood Forests,51,Maple_Beech_Birch,184.49,0.04,7286.375
Northeast,Erie Drift Plain,61,Maple_Beech_Birch,229.04,0.03,6923.3125
Northeast,Erie Drift Plain,61,Maple_Beech_Birch,229.04,0.03,6923.3125
Northeast,Erie Drift Plain,61,Maple_Beech_Birch,229.04,0.03,6923.3125
Northeast,Northeastern Coastal Zone,59,Maple_Beech_Birch,229.04,0.03,5519.5
Northeast,Northeastern Coastal Zone,59,Maple_Beech_Birch,229.04,0.03,5519.5
Northeast,Northeastern Coastal Zone,59,Maple_Beech_Birch,229.04,0.03,5519.5
Northeast,Northeastern Coastal Zone,59,Maple_Beech_Birch,229.04,0.03,5519.5
Northeast,Northeastern Coastal Zone,59,Maple_Beech_Birch,229.04,0.03,5519.5
Northeast,Northeastern Coastal Zone,59,Maple_Beech_Birch,229.04,0.03,5519.5
Northeast,Northeastern Coastal Zone,59,Maple_Beech_Birch,229.04,0.03,5519.5
Northeast,Central Appalachians,69,Maple_Beech_Birch,229.04,0.03,5401.4375
Northeast,Central Appalachians,69,Maple_Beech_Birch,229.04,0.03,5401.4375
South,Central Appalachians,69,Maple_Beech_Birch,214.89,0.04,5401.4375
South,Central Appalachians,69,Maple_Beech_Birch,214.89,0.04,5401.4375
South,Central Appalachians,69,Maple_Beech_Birch,214.89,0.04,5401.4375
South,Central Appalachians,69,Maple_Beech_Birch,214.89,0.04,5401.4375
Northeast,Western Allegheny Plateau,70,Maple_Beech_Birch,229.04,0.03,4756.25
Northeast,Western Allegheny Plateau,70,Maple_Beech_Birch,229.04,0.03,4756.25
South,Western Allegheny Plateau,70,Maple_Beech_Birch,214.89,0.04,4756.25
South,Western Allegheny Plateau,70,Maple_Beech_Birch,214.89,0.04,4756.25
Northeast,Ridge and Valley,67,Maple_Beech_Birch,229.04,0.03,3807.4375
Northeast,Ridge and Valley,67,Maple_Beech_Birch,229.04,0.03,3807.4375
Northeast,Ridge and Valley,67,Maple_Beech_Birch,229.04,0.03,3807.4375
Northeast,Ridge and Valley,67,Maple_Beech_Birch,229.04,0.03,3807.4375
South,Ridge and Valley,67,Maple_Beech_Birch,214.89,0.04,3807.4375
South,Ridge and Valley,67,Maple_Beech_Birch,214.89,0.04,3807.4375
South,Ridge and Valley,67,Maple_Beech_Birch,214.89,0.04,3807.4375
South,Ridge and Valley,67,Maple_Beech_Birch,214.89,0.04,3807.4375
South,Ridge and Valley,67,Maple_Beech_Birch,214.89,0.04,3807.4375
North_Central,Driftless Area,52,Maple_Beech_Birch,184.49,0.04,2273.375
North_Central,Driftless Area,52,Maple_Beech_Birch,184.49,0.04,2273.375
North_Central,Driftless Area,52,Maple_Beech_Birch,184.49,0.04,2273.375
North_Central,Driftless Area,52,Maple_Beech_Birch,184.49,0.04,2273.375
North_Central,Western Corn Belt Plains,47,Maple_Beech_Birch,184.49,0.04,1513.8125
North_Central,Western Corn Belt Plains,47,Maple_Beech_Birch,184.49,0.04,1513.8125
North_Central,Western Corn Belt Plains,47,Maple_Beech_Birch,184.49,0.04,1513.8125
North_Central,Western Corn Belt Plains,47,Maple_Beech_Birch,184.49,0.04,1513.8125
North_Central,Western Corn Belt Plains,47,Maple_Beech_Birch,184.49,0.04,1513.8125
North_Central,Western Corn Belt Plains,47,Maple_Beech_Birch,184.49,0.04,1513.8125
North_Central,Western Corn Belt Plains,47,Maple_Beech_Birch,184.49,0.04,1513.8125
North_Central,Interior Plateau,71,Maple_Beech_Birch,184.49,0.04,1226.8125
North_Central,Interior Plateau,71,Maple_Beech_Birch,184.49,0.04,1226.8125
Northeast,Interior Plateau,71,Maple_Beech_Birch,229.04,0.03,1226.8125
South,Interior Plateau,71,Maple_Beech_Birch,214.89,0.04,1226.8125
South,Interior Plateau,71,Maple_Beech_Birch,214.89,0.04,1226.8125
South,Interior Plateau,71,Maple_Beech_Birch,214.89,0.04,1226.8125
North_Central,Eastern Corn Belt Plains,55,Maple_Beech_Birch,184.49,0.04,922.6875
North_Central,Eastern Corn Belt Plains,55,Maple_Beech_Birch,184.49,0.04,922.6875
Northeast,Eastern Corn Belt Plains,55,Maple_Beech_Birch,229.04,0.03,922.6875
Northeast,Blue Ridge,66,Maple_Beech_Birch,229.04,0.03,891.5625
Northeast,Blue Ridge,66,Maple_Beech_Birch,229.04,0.03,891.5625
South,Blue Ridge,66,Maple_Beech_Birch,214.89,0.04,891.5625
South,Blue Ridge,66,Maple_Beech_Birch,214.89,0.04,891.5625
South,Blue Ridge,66,Maple_Beech_Birch,214.89,0.04,891.5625
South,Blue Ridge,66,Maple_Beech_Birch,214.89,0.04,891.5625
South,Blue Ridge,66,Maple_Beech_Birch,214.89,0.04,891.5625
South,Blue Ridge,66,Maple_Beech_Birch,214.89,0.04,891.5625
North_Central,Interior River Valleys and Hills,72,Maple_Beech_Birch,184.49,0.04,853.8125
North_Central,Interior River Valleys and Hills,72,Maple_Beech_Birch,184.49,0.04,853.8125
North_Central,Interior River Valleys and Hills,72,Maple_Beech_Birch,184.49,0.04,853.8125
North_Central,Interior River Valleys and Hills,72,Maple_Beech_Birch,184.49,0.04,853.8125
South,Interior River Valleys and Hills,72,Maple_Beech_Birch,214.89,0.04,853.8125
North_Central,Central Irregular Plains,40,Maple_Beech_Birch,184.49,0.04,754.9375
North_Central,Central Irregular Plains,40,Maple_Beech_Birch,184.49,0.04,754.9375
North_Central,Central Irregular Plains,40,Maple_Beech_Birch,184.49,0.04,754.9375
South,Central Irregular Plains,40,Maple_Beech_Birch,214.89,0.04,754.9375
North_Central,Southeastern Wisconsin Till Plains,53,Maple_Beech_Birch,184.49,0.04,583.25
North_Central,Southeastern Wisconsin Till Plains,53,Maple_Beech_Birch,184.49,0.04,583.25
North_Central,Central Great Plains,27,Maple_Beech_Birch,184.49,0.04,456.125
North_Central,Central Great Plains,27,Maple_Beech_Birch,184.49,0.04,456.125
South,Central Great Plains,27,Maple_Beech_Birch,214.89,0.04,456.125
South,Central Great Plains,27,Maple_Beech_Birch,214.89,0.04,456.125
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Maple_Beech_Birch,184.49,0.04,399.375
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Maple_Beech_Birch,184.49,0.04,399.375
Northeast,Northern Piedmont,64,Maple_Beech_Birch,229.04,0.03,150
Northeast,Northern Piedmont,64,Maple_Beech_Birch,229.04,0.03,150
Northeast,Northern Piedmont,64,Maple_Beech_Birch,229.04,0.03,150
Northeast,Northern Piedmont,64,Maple_Beech_Birch,229.04,0.03,150
Northeast,Northern Piedmont,64,Maple_Beech_Birch,229.04,0.03,150
South,Northern Piedmont,64,Maple_Beech_Birch,214.89,0.04,150
North_Central,Flint Hills,28,Maple_Beech_Birch,184.49,0.04,121.9375
South,Flint Hills,28,Maple_Beech_Birch,214.89,0.04,121.9375
North_Central,Central Corn Belt Plains,54,Maple_Beech_Birch,184.49,0.04,95
North_Central,Central Corn Belt Plains,54,Maple_Beech_Birch,184.49,0.04,95
North_Central,Central Corn Belt Plains,54,Maple_Beech_Birch,184.49,0.04,95
North_Central,Lake Agassiz Plain,48,Maple_Beech_Birch,184.49,0.04,88.75
North_Central,Lake Agassiz Plain,48,Maple_Beech_Birch,184.49,0.04,88.75
North_Central,Northern Glaciated Plains,46,Maple_Beech_Birch,184.49,0.04,83.25
North_Central,Northern Glaciated Plains,46,Maple_Beech_Birch,184.49,0.04,83.25
North_Central,Northern Glaciated Plains,46,Maple_Beech_Birch,184.49,0.04,83.25
Northeast,Atlantic Coastal Pine Barrens,84,Maple_Beech_Birch,229.04,0.03,56.375
Northeast,Atlantic Coastal Pine Barrens,84,Maple_Beech_Birch,229.04,0.03,56.375
Northeast,Atlantic Coastal Pine Barrens,84,Maple_Beech_Birch,229.04,0.03,56.375
South,Southwestern Appalachians,68,Maple_Beech_Birch,214.89,0.04,52
South,Southwestern Appalachians,68,Maple_Beech_Birch,214.89,0.04,52
South,Southwestern Appalachians,68,Maple_Beech_Birch,214.89,0.04,52
South,Southwestern Appalachians,68,Maple_Beech_Birch,214.89,0.04,52
North_Central,Ozark Highlands,39,Maple_Beech_Birch,184.49,0.04,34.125
North_Central,Ozark Highlands,39,Maple_Beech_Birch,184.49,0.04,34.125
South,Ozark Highlands,39,Maple_Beech_Birch,214.89,0.04,34.125
South,Ozark Highlands,39,Maple_Beech_Birch,214.89,0.04,34.125
North_Central,Northern Minnesota Wetlands,49,Maple_Beech_Birch,184.49,0.04,28.875
North_Central,Mississippi Valley Loess Plains,74,Maple_Beech_Birch,184.49,0.04,23.75
South,Mississippi Valley Loess Plains,74,Maple_Beech_Birch,214.89,0.04,23.75
South,Mississippi Valley Loess Plains,74,Maple_Beech_Birch,214.89,0.04,23.75
South,Mississippi Valley Loess Plains,74,Maple_Beech_Birch,214.89,0.04,23.75
South,Mississippi Valley Loess Plains,74,Maple_Beech_Birch,214.89,0.04,23.75
South,Mississippi Valley Loess Plains,74,Maple_Beech_Birch,214.89,0.04,23.75
North_Central,Northwestern Glaciated Plains,42,Maple_Beech_Birch,184.49,0.04,17.875
North_Central,Northwestern Glaciated Plains,42,Maple_Beech_Birch,184.49,0.04,17.875
North_Central,Northwestern Glaciated Plains,42,Maple_Beech_Birch,184.49,0.04,17.875
North_Central,Mississippi Alluvial Plain,73,Maple_Beech_Birch,184.49,0.04,11.5625
North_Central,Mississippi Alluvial Plain,73,Maple_Beech_Birch,184.49,0.04,11.5625
South,Mississippi Alluvial Plain,73,Maple_Beech_Birch,214.89,0.04,11.5625
South,Mississippi Alluvial Plain,73,Maple_Beech_Birch,214.89,0.04,11.5625
South,Mississippi Alluvial Plain,73,Maple_Beech_Birch,214.89,0.04,11.5625
South,Mississippi Alluvial Plain,73,Maple_Beech_Birch,214.89,0.04,11.5625
South,Mississippi Alluvial Plain,73,Maple_Beech_Birch,214.89,0.04,11.5625
Northeast,Southeastern Plains,65,Maple_Beech_Birch,229.04,0.03,11.375
Northeast,Southeastern Plains,65,Maple_Beech_Birch,229.04,0.03,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
South,Southeastern Plains,65,Maple_Beech_Birch,214.89,0.04,11.375
North_Central,Northwestern Great Plains,43,Maple_Beech_Birch,184.49,0.04,9.9375
North_Central,Northwestern Great Plains,43,Maple_Beech_Birch,184.49,0.04,9.9375
North_Central,Northwestern Great Plains,43,Maple_Beech_Birch,184.49,0.04,9.9375
North_Central,Cross Timbers,29,Maple_Beech_Birch,184.49,0.04,5.25
North_Central,Southwestern Tablelands,26,Maple_Beech_Birch,184.49,0.04,5.25
South,Cross Timbers,29,Maple_Beech_Birch,214.89,0.04,5.25
South,Cross Timbers,29,Maple_Beech_Birch,214.89,0.04,5.25
South,Southwestern Tablelands,26,Maple_Beech_Birch,214.89,0.04,5.25
South,Southwestern Tablelands,26,Maple_Beech_Birch,214.89,0.04,5.25
North_Central,Huron/Erie Lake Plains,57,Maple_Beech_Birch,184.49,0.04,3.25
North_Central,Huron/Erie Lake Plains,57,Maple_Beech_Birch,184.49,0.04,3.25
Northeast,Huron/Erie Lake Plains,57,Maple_Beech_Birch,229.04,0.03,3.25
Northeast,Middle Atlantic Coastal Plain,63,Maple_Beech_Birch,229.04,0.03,2.75
Northeast,Middle Atlantic Coastal Plain,63,Maple_Beech_Birch,229.04,0.03,2.75
Northeast,Middle Atlantic Coastal Plain,63,Maple_Beech_Birch,229.04,0.03,2.75
Northeast,Middle Atlantic Coastal Plain,63,Maple_Beech_Birch,229.04,0.03,2.75
South,Middle Atlantic Coastal Plain,63,Maple_Beech_Birch,214.89,0.04,2.75
South,Middle Atlantic Coastal Plain,63,Maple_Beech_Birch,214.89,0.04,2.75
South,Middle Atlantic Coastal Plain,63,Maple_Beech_Birch,214.89,0.04,2.75
North_Central,Nebraska Sand Hills,44,Maple_Beech_Birch,184.49,0.04,0.9375
North_Central,Nebraska Sand Hills,44,Maple_Beech_Birch,184.49,0.04,0.9375
South,Southern Coastal Plain,75,Maple_Beech_Birch,214.89,0.04,0.9375
South,Southern Coastal Plain,75,Maple_Beech_Birch,214.89,0.04,0.9375
South,Southern Coastal Plain,75,Maple_Beech_Birch,214.89,0.04,0.9375
South,Southern Coastal Plain,75,Maple_Beech_Birch,214.89,0.04,0.9375
South,Southern Coastal Plain,75,Maple_Beech_Birch,214.89,0.04,0.9375
South,Southern Coastal Plain,75,Maple_Beech_Birch,214.89,0.04,0.9375
South,Boston Mountains,38,Maple_Beech_Birch,214.89,0.04,0.3125
South,Boston Mountains,38,Maple_Beech_Birch,214.89,0.04,0.3125
Northeast,Southeastern Plains,65,Oak_Gum_Cypress,264.26,0.03,36587.75
Northeast,Southeastern Plains,65,Oak_Gum_Cypress,264.26,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southeastern Plains,65,Oak_Gum_Cypress,289.99,0.03,36587.75
South,Southern Coastal Plain,75,Oak_Gum_Cypress,289.99,0.03,18874.5625
South,Southern Coastal Plain,75,Oak_Gum_Cypress,289.99,0.03,18874.5625
South,Southern Coastal Plain,75,Oak_Gum_Cypress,289.99,0.03,18874.5625
South,Southern Coastal Plain,75,Oak_Gum_Cypress,289.99,0.03,18874.5625
South,Southern Coastal Plain,75,Oak_Gum_Cypress,289.99,0.03,18874.5625
South,Southern Coastal Plain,75,Oak_Gum_Cypress,289.99,0.03,18874.5625
North_Central,Mississippi Alluvial Plain,73,Oak_Gum_Cypress,178.76,0.05,14078.0625
North_Central,Mississippi Alluvial Plain,73,Oak_Gum_Cypress,178.76,0.05,14078.0625
South,Mississippi Alluvial Plain,73,Oak_Gum_Cypress,289.99,0.03,14078.0625
South,Mississippi Alluvial Plain,73,Oak_Gum_Cypress,289.99,0.03,14078.0625
South,Mississippi Alluvial Plain,73,Oak_Gum_Cypress,289.99,0.03,14078.0625
South,Mississippi Alluvial Plain,73,Oak_Gum_Cypress,289.99,0.03,14078.0625
South,Mississippi Alluvial Plain,73,Oak_Gum_Cypress,289.99,0.03,14078.0625
South,South Central Plains,35,Oak_Gum_Cypress,289.99,0.03,13964.375
South,South Central Plains,35,Oak_Gum_Cypress,289.99,0.03,13964.375
South,South Central Plains,35,Oak_Gum_Cypress,289.99,0.03,13964.375
South,South Central Plains,35,Oak_Gum_Cypress,289.99,0.03,13964.375
Northeast,Middle Atlantic Coastal Plain,63,Oak_Gum_Cypress,264.26,0.03,12513.375
Northeast,Middle Atlantic Coastal Plain,63,Oak_Gum_Cypress,264.26,0.03,12513.375
Northeast,Middle Atlantic Coastal Plain,63,Oak_Gum_Cypress,264.26,0.03,12513.375
Northeast,Middle Atlantic Coastal Plain,63,Oak_Gum_Cypress,264.26,0.03,12513.375
South,Middle Atlantic Coastal Plain,63,Oak_Gum_Cypress,289.99,0.03,12513.375
South,Middle Atlantic Coastal Plain,63,Oak_Gum_Cypress,289.99,0.03,12513.375
South,Middle Atlantic Coastal Plain,63,Oak_Gum_Cypress,289.99,0.03,12513.375
South,Southern Florida Coastal Plain,76,Oak_Gum_Cypress,289.99,0.03,6529.6875
North_Central,Mississippi Valley Loess Plains,74,Oak_Gum_Cypress,178.76,0.05,3306.25
South,Mississippi Valley Loess Plains,74,Oak_Gum_Cypress,289.99,0.03,3306.25
South,Mississippi Valley Loess Plains,74,Oak_Gum_Cypress,289.99,0.03,3306.25
South,Mississippi Valley Loess Plains,74,Oak_Gum_Cypress,289.99,0.03,3306.25
South,Mississippi Valley Loess Plains,74,Oak_Gum_Cypress,289.99,0.03,3306.25
South,Mississippi Valley Loess Plains,74,Oak_Gum_Cypress,289.99,0.03,3306.25
South,Edwards Plateau,30,Oak_Gum_Cypress,289.99,0.03,1417.75
South,Piedmont,45,Oak_Gum_Cypress,289.99,0.03,1086.125
South,Piedmont,45,Oak_Gum_Cypress,289.99,0.03,1086.125
South,Piedmont,45,Oak_Gum_Cypress,289.99,0.03,1086.125
South,Piedmont,45,Oak_Gum_Cypress,289.99,0.03,1086.125
South,Piedmont,45,Oak_Gum_Cypress,289.99,0.03,1086.125
South,East Central Texas Plains,33,Oak_Gum_Cypress,289.99,0.03,981.5625
South,East Central Texas Plains,33,Oak_Gum_Cypress,289.99,0.03,981.5625
South,Western Gulf Coastal Plain,34,Oak_Gum_Cypress,289.99,0.03,921.5625
South,Western Gulf Coastal Plain,34,Oak_Gum_Cypress,289.99,0.03,921.5625
North_Central,Cross Timbers,29,Oak_Gum_Cypress,178.76,0.05,817.75
South,Cross Timbers,29,Oak_Gum_Cypress,289.99,0.03,817.75
South,Cross Timbers,29,Oak_Gum_Cypress,289.99,0.03,817.75
North_Central,Interior Plateau,71,Oak_Gum_Cypress,178.76,0.05,444.8125
North_Central,Interior Plateau,71,Oak_Gum_Cypress,178.76,0.05,444.8125
Northeast,Interior Plateau,71,Oak_Gum_Cypress,264.26,0.03,444.8125
South,Interior Plateau,71,Oak_Gum_Cypress,289.99,0.03,444.8125
South,Interior Plateau,71,Oak_Gum_Cypress,289.99,0.03,444.8125
South,Interior Plateau,71,Oak_Gum_Cypress,289.99,0.03,444.8125
South,Arkansas Valley,37,Oak_Gum_Cypress,289.99,0.03,441.625
South,Arkansas Valley,37,Oak_Gum_Cypress,289.99,0.03,441.625
North_Central,Interior River Valleys and Hills,72,Oak_Gum_Cypress,178.76,0.05,206.6875
North_Central,Interior River Valleys and Hills,72,Oak_Gum_Cypress,178.76,0.05,206.6875
