FromYear,ToYear,County,From_Class,To_Class,Acres,Hectares
2008,2010,Imperial,Total_Farmland,SI_Farmland,670,135.56981
2008,2010,Imperial,Total_Farmland,U_Farmland,1,0.202343
2008,2010,Imperial,Total_Farmland,LI_Farmland,5296,1071.608528
2008,2010,Imperial,Total_Farmland,Total_Farmland,6310,1276.78433
2008,2010,Imperial,Total_Farmland,Grazing,0,0
2008,2010,Imperial,Total_Farmland,Total_Agriculture,6310,1276.78433
2008,2010,Imperial,Total_Farmland,Urban,711,143.865873
2008,2010,Imperial,Total_Farmland,Other,1152,233.099136
2008,2010,Imperial,Total_Farmland,Water,0,0
2008,2010,Imperial,Total_Farmland,Total,8173,1653.749339
2008,2010,Imperial,Grazing,P_Farmland,0,0
2008,2010,Imperial,Grazing,SI_Farmland,0,0
2008,2010,Imperial,Grazing,U_Farmland,0,0
2008,2010,Imperial,Grazing,LI_Farmland,0,0
2008,2010,Imperial,Grazing,Total_Farmland,0,0
2008,2010,Imperial,Grazing,Grazing,NA,NA
2008,2010,Imperial,Grazing,Total_Agriculture,0,0
2008,2010,Imperial,Grazing,Urban,0,0
2008,2010,Imperial,Grazing,Other,0,0
2008,2010,Imperial,Grazing,Water,0,0
2008,2010,Imperial,Grazing,Total,0,0
2008,2010,Imperial,Total_Agriculture,P_Farmland,343,69.403649
2008,2010,Imperial,Total_Agriculture,SI_Farmland,670,135.56981
2008,2010,Imperial,Total_Agriculture,U_Farmland,1,0.202343
2008,2010,Imperial,Total_Agriculture,LI_Farmland,5296,1071.608528
2008,2010,Imperial,Total_Agriculture,Total_Farmland,6310,1276.78433
2008,2010,Imperial,Total_Agriculture,Grazing,0,0
2008,2010,Imperial,Total_Agriculture,Total_Agriculture,6310,1276.78433
2008,2010,Imperial,Total_Agriculture,Urban,711,143.865873
2008,2010,Imperial,Total_Agriculture,Other,1152,233.099136
2008,2010,Imperial,Total_Agriculture,Water,0,0
2008,2010,Imperial,Total_Agriculture,Total,8173,1653.749339
2008,2010,Imperial,Urban,P_Farmland,5,1.011715
2008,2010,Imperial,Urban,SI_Farmland,3,0.607029
2008,2010,Imperial,Urban,U_Farmland,0,0
2008,2010,Imperial,Urban,LI_Farmland,10,2.02343
2008,2010,Imperial,Urban,Total_Farmland,18,3.642174
2008,2010,Imperial,Urban,Grazing,0,0
2008,2010,Imperial,Urban,Total_Agriculture,18,3.642174
2008,2010,Imperial,Urban,Urban,NA,NA
2008,2010,Imperial,Urban,Other,65,13.152295
2008,2010,Imperial,Urban,Water,0,0
2008,2010,Imperial,Urban,Total,83,16.794469
2008,2010,Imperial,Other,P_Farmland,66,13.354638
2008,2010,Imperial,Other,SI_Farmland,80,16.18744
2008,2010,Imperial,Other,U_Farmland,8,1.618744
2008,2010,Imperial,Other,LI_Farmland,23,4.6538889999999995
2008,2010,Imperial,Other,Total_Farmland,177,35.814711
2008,2010,Imperial,Other,Grazing,0,0
2008,2010,Imperial,Other,Total_Agriculture,177,35.814711
2008,2010,Imperial,Other,Urban,148,29.946763999999998
2008,2010,Imperial,Other,Other,NA,NA
2008,2010,Imperial,Other,Water,13,2.630459
2008,2010,Imperial,Other,Total,338,68.39193399999999
2008,2010,Imperial,Water,P_Farmland,0,0
2008,2010,Imperial,Water,SI_Farmland,0,0
2008,2010,Imperial,Water,U_Farmland,0,0
2008,2010,Imperial,Water,LI_Farmland,0,0
2008,2010,Imperial,Water,Total_Farmland,0,0
2008,2010,Imperial,Water,Grazing,0,0
2008,2010,Imperial,Water,Total_Agriculture,0,0
2008,2010,Imperial,Water,Urban,0,0
2008,2010,Imperial,Water,Other,293,59.286499
2008,2010,Imperial,Water,Water,NA,NA
2008,2010,Imperial,Water,Total,293,59.286499
2008,2010,Imperial,Total,P_Farmland,414,83.77000199999999
2008,2010,Imperial,Total,SI_Farmland,753,152.364279
2008,2010,Imperial,Total,U_Farmland,9,1.821087
2008,2010,Imperial,Total,LI_Farmland,5329,1078.2858469999999
2008,2010,Imperial,Total,Total_Farmland,6505,1316.241215
2008,2010,Imperial,Total,Grazing,0,0
2008,2010,Imperial,Total,Total_Agriculture,6505,1316.241215
2008,2010,Imperial,Total,Urban,859,173.812637
2008,2010,Imperial,Total,Other,1510,305.53793
2008,2010,Imperial,Total,Water,13,2.630459
2008,2010,Imperial,Total,Total,8887,1798.222241
2010,2012,Imperial,P_Farmland,P_Farmland,NA,NA
2010,2012,Imperial,P_Farmland,SI_Farmland,2,0.404686
2010,2012,Imperial,P_Farmland,U_Farmland,0,0
2010,2012,Imperial,P_Farmland,LI_Farmland,1286,260.213098
2010,2012,Imperial,P_Farmland,Total_Farmland,1288,260.617784
2010,2012,Imperial,P_Farmland,Grazing,0,0
2010,2012,Imperial,P_Farmland,Total_Agriculture,1288,260.617784
2010,2012,Imperial,P_Farmland,Urban,31,6.272633
2010,2012,Imperial,P_Farmland,Other,278,56.251354
2010,2012,Imperial,P_Farmland,Water,0,0
2010,2012,Imperial,P_Farmland,Total,1597,323.141771
2010,2012,Imperial,SI_Farmland,P_Farmland,2,0.404686
2010,2012,Imperial,SI_Farmland,SI_Farmland,NA,NA
2010,2012,Imperial,SI_Farmland,U_Farmland,0,0
2010,2012,Imperial,SI_Farmland,LI_Farmland,1893,383.035299
2010,2012,Imperial,SI_Farmland,Total_Farmland,1895,383.439985
2010,2012,Imperial,SI_Farmland,Grazing,0,0
2010,2012,Imperial,SI_Farmland,Total_Agriculture,1895,383.439985
2010,2012,Imperial,SI_Farmland,Urban,46,9.307777999999999
2010,2012,Imperial,SI_Farmland,Other,500,101.1715
2010,2012,Imperial,SI_Farmland,Water,0,0
2010,2012,Imperial,SI_Farmland,Total,2441,493.919263
2010,2012,Imperial,U_Farmland,P_Farmland,0,0
2010,2012,Imperial,U_Farmland,SI_Farmland,0,0
2010,2012,Imperial,U_Farmland,U_Farmland,NA,NA
2010,2012,Imperial,U_Farmland,LI_Farmland,0,0
2010,2012,Imperial,U_Farmland,Total_Farmland,0,0
2010,2012,Imperial,U_Farmland,Grazing,0,0
2010,2012,Imperial,U_Farmland,Total_Agriculture,0,0
2010,2012,Imperial,U_Farmland,Urban,2,0.404686
2010,2012,Imperial,U_Farmland,Other,80,16.18744
2010,2012,Imperial,U_Farmland,Water,0,0
2010,2012,Imperial,U_Farmland,Total,82,16.592126
2010,2012,Imperial,LI_Farmland,P_Farmland,315,63.738045
2010,2012,Imperial,LI_Farmland,SI_Farmland,679,137.390897
2010,2012,Imperial,LI_Farmland,U_Farmland,0,0
2010,2012,Imperial,LI_Farmland,LI_Farmland,NA,NA
2010,2012,Imperial,LI_Farmland,Total_Farmland,994,201.128942
2010,2012,Imperial,LI_Farmland,Grazing,0,0
2010,2012,Imperial,LI_Farmland,Total_Agriculture,994,201.128942
2010,2012,Imperial,LI_Farmland,Urban,189,38.242827
2010,2012,Imperial,LI_Farmland,Other,90,18.21087
2010,2012,Imperial,LI_Farmland,Water,0,0
2010,2012,Imperial,LI_Farmland,Total,1273,257.582639
2010,2012,Imperial,Total_Farmland,P_Farmland,317,64.142731
2010,2012,Imperial,Total_Farmland,SI_Farmland,681,137.795583
2010,2012,Imperial,Total_Farmland,U_Farmland,0,0
2010,2012,Imperial,Total_Farmland,LI_Farmland,3179,643.248397
2010,2012,Imperial,Total_Farmland,Total_Farmland,4177,845.186711
2010,2012,Imperial,Total_Farmland,Grazing,0,0
2010,2012,Imperial,Total_Farmland,Total_Agriculture,4177,845.186711
2010,2012,Imperial,Total_Farmland,Urban,268,54.227924
2010,2012,Imperial,Total_Farmland,Other,948,191.82116399999998
2010,2012,Imperial,Total_Farmland,Water,0,0
2010,2012,Imperial,Total_Farmland,Total,5393,1091.235799
2010,2012,Imperial,Grazing,P_Farmland,0,0
2010,2012,Imperial,Grazing,SI_Farmland,0,0
2010,2012,Imperial,Grazing,U_Farmland,0,0
2010,2012,Imperial,Grazing,LI_Farmland,0,0
2010,2012,Imperial,Grazing,Total_Farmland,0,0
2010,2012,Imperial,Grazing,Grazing,NA,NA
2010,2012,Imperial,Grazing,Total_Agriculture,0,0
2010,2012,Imperial,Grazing,Urban,0,0
2010,2012,Imperial,Grazing,Other,0,0
2010,2012,Imperial,Grazing,Water,0,0
2010,2012,Imperial,Grazing,Total,0,0
2010,2012,Imperial,Total_Agriculture,P_Farmland,317,64.142731
2010,2012,Imperial,Total_Agriculture,SI_Farmland,681,137.795583
2010,2012,Imperial,Total_Agriculture,U_Farmland,0,0
2010,2012,Imperial,Total_Agriculture,LI_Farmland,3179,643.248397
2010,2012,Imperial,Total_Agriculture,Total_Farmland,4177,845.186711
2010,2012,Imperial,Total_Agriculture,Grazing,0,0
2010,2012,Imperial,Total_Agriculture,Total_Agriculture,4177,845.186711
2010,2012,Imperial,Total_Agriculture,Urban,268,54.227924
2010,2012,Imperial,Total_Agriculture,Other,948,191.82116399999998
2010,2012,Imperial,Total_Agriculture,Water,0,0
2010,2012,Imperial,Total_Agriculture,Total,5393,1091.235799
2010,2012,Imperial,Urban,P_Farmland,1,0.202343
2010,2012,Imperial,Urban,SI_Farmland,1,0.202343
2010,2012,Imperial,Urban,U_Farmland,0,0
2010,2012,Imperial,Urban,LI_Farmland,0,0
2010,2012,Imperial,Urban,Total_Farmland,2,0.404686
2010,2012,Imperial,Urban,Grazing,0,0
2010,2012,Imperial,Urban,Total_Agriculture,2,0.404686
2010,2012,Imperial,Urban,Urban,NA,NA
2010,2012,Imperial,Urban,Other,13,2.630459
2010,2012,Imperial,Urban,Water,0,0
2010,2012,Imperial,Urban,Total,15,3.035145
2010,2012,Imperial,Other,P_Farmland,94,19.020242
2010,2012,Imperial,Other,SI_Farmland,152,30.756135999999998
2010,2012,Imperial,Other,U_Farmland,15,3.035145
2010,2012,Imperial,Other,LI_Farmland,8,1.618744
2010,2012,Imperial,Other,Total_Farmland,269,54.430267
2010,2012,Imperial,Other,Grazing,0,0
2010,2012,Imperial,Other,Total_Agriculture,269,54.430267
2010,2012,Imperial,Other,Urban,50,10.11715
2010,2012,Imperial,Other,Other,NA,NA
2010,2012,Imperial,Other,Water,0,0
2010,2012,Imperial,Other,Total,319,64.547417
2010,2012,Imperial,Water,P_Farmland,0,0
2010,2012,Imperial,Water,SI_Farmland,0,0
2010,2012,Imperial,Water,U_Farmland,0,0
2010,2012,Imperial,Water,LI_Farmland,0,0
2010,2012,Imperial,Water,Total_Farmland,0,0
2010,2012,Imperial,Water,Grazing,0,0
2010,2012,Imperial,Water,Total_Agriculture,0,0
2010,2012,Imperial,Water,Urban,0,0
2010,2012,Imperial,Water,Other,0,0
2010,2012,Imperial,Water,Water,NA,NA
2010,2012,Imperial,Water,Total,0,0
2010,2012,Imperial,Total,P_Farmland,412,83.36531599999999
2010,2012,Imperial,Total,SI_Farmland,834,168.754062
2010,2012,Imperial,Total,U_Farmland,15,3.035145
2010,2012,Imperial,Total,LI_Farmland,3187,644.867141
2010,2012,Imperial,Total,Total_Farmland,4448,900.021664
2010,2012,Imperial,Total,Grazing,0,0
2010,2012,Imperial,Total,Total_Agriculture,4448,900.021664
2010,2012,Imperial,Total,Urban,318,64.345074
2010,2012,Imperial,Total,Other,961,194.45162299999998
2010,2012,Imperial,Total,Water,0,0
2010,2012,Imperial,Total,Total,5727,1158.8183609999999
2012,2014,Imperial,P_Farmland,P_Farmland,NA,NA
2012,2014,Imperial,P_Farmland,SI_Farmland,2,0.404686
2012,2014,Imperial,P_Farmland,U_Farmland,0,0
2012,2014,Imperial,P_Farmland,LI_Farmland,1640,331.84252
2012,2014,Imperial,P_Farmland,Total_Farmland,1642,332.247206
2012,2014,Imperial,P_Farmland,Grazing,0,0
2012,2014,Imperial,P_Farmland,Total_Agriculture,1642,332.247206
2012,2014,Imperial,P_Farmland,Urban,1090,220.55387
2012,2014,Imperial,P_Farmland,Other,170,34.39831
2012,2014,Imperial,P_Farmland,Water,0,0
2012,2014,Imperial,P_Farmland,Total,2902,587.199386
2012,2014,Imperial,SI_Farmland,P_Farmland,1,0.202343
2012,2014,Imperial,SI_Farmland,SI_Farmland,NA,NA
2012,2014,Imperial,SI_Farmland,U_Farmland,0,0
2012,2014,Imperial,SI_Farmland,LI_Farmland,2859,578.498637
2012,2014,Imperial,SI_Farmland,Total_Farmland,2860,578.70098
2012,2014,Imperial,SI_Farmland,Grazing,0,0
2012,2014,Imperial,SI_Farmland,Total_Agriculture,2860,578.70098
2012,2014,Imperial,SI_Farmland,Urban,5684,1150.117612
2012,2014,Imperial,SI_Farmland,Other,537,108.658191
2012,2014,Imperial,SI_Farmland,Water,0,0
2012,2014,Imperial,SI_Farmland,Total,9081,1837.476783
2012,2014,Imperial,U_Farmland,P_Farmland,0,0
2012,2014,Imperial,U_Farmland,SI_Farmland,0,0
2012,2014,Imperial,U_Farmland,U_Farmland,NA,NA
2012,2014,Imperial,U_Farmland,LI_Farmland,6,1.214058
2012,2014,Imperial,U_Farmland,Total_Farmland,6,1.214058
2012,2014,Imperial,U_Farmland,Grazing,0,0
2012,2014,Imperial,U_Farmland,Total_Agriculture,6,1.214058
2012,2014,Imperial,U_Farmland,Urban,25,5.058575
2012,2014,Imperial,U_Farmland,Other,97,19.627271
2012,2014,Imperial,U_Farmland,Water,0,0
2012,2014,Imperial,U_Farmland,Total,128,25.899904
2012,2014,Imperial,LI_Farmland,P_Farmland,394,79.723142
2012,2014,Imperial,LI_Farmland,SI_Farmland,811,164.10017299999998
2012,2014,Imperial,LI_Farmland,U_Farmland,0,0
2012,2014,Imperial,LI_Farmland,LI_Farmland,NA,NA
2012,2014,Imperial,LI_Farmland,Total_Farmland,1205,243.823315
2012,2014,Imperial,LI_Farmland,Grazing,0,0
2012,2014,Imperial,LI_Farmland,Total_Agriculture,1205,243.823315
2012,2014,Imperial,LI_Farmland,Urban,374,75.676282
2012,2014,Imperial,LI_Farmland,Other,219,44.313117
2012,2014,Imperial,LI_Farmland,Water,0,0
2012,2014,Imperial,LI_Farmland,Total,1798,363.81271399999997
2012,2014,Imperial,Total_Farmland,P_Farmland,395,79.925485
2012,2014,Imperial,Total_Farmland,SI_Farmland,813,164.50485899999998
2012,2014,Imperial,Total_Farmland,U_Farmland,0,0
2012,2014,Imperial,Total_Farmland,LI_Farmland,4505,911.555215
2012,2014,Imperial,Total_Farmland,Total_Farmland,5713,1155.985559
2012,2014,Imperial,Total_Farmland,Grazing,0,0
2012,2014,Imperial,Total_Farmland,Total_Agriculture,5713,1155.985559
2012,2014,Imperial,Total_Farmland,Urban,7173,1451.406339
2012,2014,Imperial,Total_Farmland,Other,1023,206.99688899999998
2012,2014,Imperial,Total_Farmland,Water,0,0
2012,2014,Imperial,Total_Farmland,Total,13909,2814.388787
2012,2014,Imperial,Grazing,P_Farmland,0,0
2012,2014,Imperial,Grazing,SI_Farmland,0,0
2012,2014,Imperial,Grazing,U_Farmland,0,0
2012,2014,Imperial,Grazing,LI_Farmland,0,0
2012,2014,Imperial,Grazing,Total_Farmland,0,0
2012,2014,Imperial,Grazing,Grazing,NA,NA
2012,2014,Imperial,Grazing,Total_Agriculture,0,0
2012,2014,Imperial,Grazing,Urban,0,0
2012,2014,Imperial,Grazing,Other,0,0
2012,2014,Imperial,Grazing,Water,0,0
2012,2014,Imperial,Grazing,Total,0,0
2012,2014,Imperial,Total_Agriculture,P_Farmland,395,79.925485
2012,2014,Imperial,Total_Agriculture,SI_Farmland,813,164.50485899999998
2012,2014,Imperial,Total_Agriculture,U_Farmland,0,0
2012,2014,Imperial,Total_Agriculture,LI_Farmland,4505,911.555215
2012,2014,Imperial,Total_Agriculture,Total_Farmland,5713,1155.985559
2012,2014,Imperial,Total_Agriculture,Grazing,0,0
2012,2014,Imperial,Total_Agriculture,Total_Agriculture,5713,1155.985559
2012,2014,Imperial,Total_Agriculture,Urban,7173,1451.406339
2012,2014,Imperial,Total_Agriculture,Other,1023,206.99688899999998
2012,2014,Imperial,Total_Agriculture,Water,0,0
2012,2014,Imperial,Total_Agriculture,Total,13909,2814.388787
2012,2014,Imperial,Urban,P_Farmland,4,0.809372
2012,2014,Imperial,Urban,SI_Farmland,4,0.809372
2012,2014,Imperial,Urban,U_Farmland,0,0
2012,2014,Imperial,Urban,LI_Farmland,0,0
2012,2014,Imperial,Urban,Total_Farmland,8,1.618744
2012,2014,Imperial,Urban,Grazing,0,0
2012,2014,Imperial,Urban,Total_Agriculture,8,1.618744
2012,2014,Imperial,Urban,Urban,NA,NA
2012,2014,Imperial,Urban,Other,519,105.01601699999999
2012,2014,Imperial,Urban,Water,0,0
2012,2014,Imperial,Urban,Total,527,106.634761
2012,2014,Imperial,Other,P_Farmland,138,27.923334
2012,2014,Imperial,Other,SI_Farmland,203,41.075629
2012,2014,Imperial,Other,U_Farmland,25,5.058575
2012,2014,Imperial,Other,LI_Farmland,8,1.618744
2012,2014,Imperial,Other,Total_Farmland,374,75.676282
2012,2014,Imperial,Other,Grazing,0,0
2012,2014,Imperial,Other,Total_Agriculture,374,75.676282
2012,2014,Imperial,Other,Urban,154,31.160822
2012,2014,Imperial,Other,Other,NA,NA
2012,2014,Imperial,Other,Water,0,0
2012,2014,Imperial,Other,Total,528,106.837104
2012,2014,Imperial,Water,P_Farmland,0,0
2012,2014,Imperial,Water,SI_Farmland,0,0
2012,2014,Imperial,Water,U_Farmland,0,0
2012,2014,Imperial,Water,LI_Farmland,0,0
2012,2014,Imperial,Water,Total_Farmland,0,0
